Parcours (ID);Parcours (libellé court);Ligne (ID);Ligne (nom court);Point d'arrêt (ID);Point d'arrêt (nom);Ordre;Montée autorisée;Descente autorisée;
0806-A-1235-3801;;806;E4;2716;Petit Beaulieu;17;true;true;353
0057-B-2361-2376;;57;57;2361;Bruz Centre;1;true;true;365
0057-B-2361-1615-2314;;57;57;2239;Haut Bois;21;true;true;96
0050-A-3301-1563;;50;50;1514;Moulin de Joué;21;true;true;232
0806-A-1235-3801;;806;E4;2732;Pont;25;true;true;156
0057-B-2361-2376;;57;57;2343;Epalet;3;true;true;283
0057-B-2361-1615-2314;;57;57;2240;St-Jacques Mairie;22;true;true;131
0050-A-3301-1563-3308;;50;50;3322;Curien;2;true;true;181
0806-A-1235-3801;;806;E4;4363;Alexandre Gilois;30;true;true;445
0059-A-1564-2372;;59;59;1449;Norvège;2;true;true;360
0057-B-2361-1615-2314;;57;57;1022;Plélo Colombier;30;true;true;305
0050-A-3301-1563-3308;;50;50;3306;Juteauderies;6;true;true;126
0806-A-1235-3801;;806;E4;3808;La Motte;45;true;true;178
0059-A-1564-2372;;59;59;2262;Vallon;5;true;true;238
0057-B-2361-1615-2314;;57;57;1023;La Criée;31;true;true;413
